id_venda,data,produto,categoria,quantidade,preco_unitario,valor_total,vendedor,cidade
848,2025-05-12,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,São Paulo
849,2025-05-15,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,Porto Alegre
850,2025-06-05,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Diana,São Paulo
851,2025-09-14,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,São Paulo
852,2025-03-31,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,Belo Horizonte
853,2025-03-27,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Curitiba
854,2025-05-20,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Porto Alegre
855,2025-09-21,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Belo Horizonte
856,2025-08-23,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Belo Horizonte
857,2025-06-17,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Belo Horizonte
858,2025-12-20,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Porto Alegre
859,2025-11-25,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,São Paulo
860,2025-03-02,Headset RGB,Eletrônicos,1,250.0,250.0,Ana,São Paulo
861,2025-06-20,Headset RGB,Eletrônicos,1,250.0,250.0,Ana,Belo Horizonte
862,2026-01-05,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Belo Horizonte
863,2025-06-18,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,São Paulo
864,2025-05-07,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Rio de Janeiro
865,2026-01-31,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Belo Horizonte
866,2025-06-02,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,Curitiba
867,2025-05-31,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Eduardo,Porto Alegre
868,2025-11-11,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,São Paulo
869,2025-04-02,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Belo Horizonte
870,2025-06-01,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Belo Horizonte
871,2025-08-09,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,São Paulo
872,2025-05-08,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Rio de Janeiro
873,2025-07-13,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,Belo Horizonte
874,2025-05-19,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Rio de Janeiro
875,2025-05-19,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Bruno,Belo Horizonte
876,2025-10-25,Headset RGB,Eletrônicos,1,250.0,250.0,Diana,Curitiba
877,2025-10-10,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,Curitiba
878,2025-12-13,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,São Paulo
879,2026-01-07,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,Curitiba
880,2025-08-04,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,São Paulo
881,2025-09-13,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,São Paulo
882,2025-03-15,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Porto Alegre
883,2025-09-23,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Porto Alegre
884,2026-02-08,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Eduardo,Belo Horizonte
885,2025-02-28,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Belo Horizonte
886,2025-08-07,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Porto Alegre
887,2025-04-29,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Porto Alegre
888,2025-12-09,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Curitiba
889,2025-03-12,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Porto Alegre
890,2025-10-30,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,São Paulo
891,2025-12-22,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Porto Alegre
892,2025-02-27,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,Belo Horizonte
893,2025-06-26,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Rio de Janeiro
894,2025-04-13,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,São Paulo
895,2025-05-01,Webcam HD,Eletrônicos,1,180.0,180.0,Eduardo,São Paulo
896,2025-07-05,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Porto Alegre
897,2025-11-08,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Curitiba
898,2025-11-13,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Belo Horizonte
899,2025-07-06,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,São Paulo
900,2025-10-19,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Curitiba
901,2025-04-06,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Rio de Janeiro
902,2025-08-31,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Curitiba
903,2025-09-05,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Curitiba
904,2025-04-09,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,São Paulo
905,2025-06-16,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Diana,Rio de Janeiro
906,2025-03-25,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Bruno,São Paulo
907,2025-05-09,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Bruno,Curitiba
908,2025-04-21,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Ana,Porto Alegre
909,2025-03-07,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,Curitiba
910,2025-02-23,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Bruno,Porto Alegre
911,2025-03-16,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Rio de Janeiro
912,2025-03-18,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Rio de Janeiro
913,2025-04-20,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Curitiba
914,2025-09-23,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Rio de Janeiro
915,2025-06-22,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Curitiba
916,2025-09-28,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Curitiba
917,2025-08-18,Headset RGB,Eletrônicos,3,250.0,750.0,Bruno,Rio de Janeiro
918,2025-07-04,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Curitiba
919,2025-03-17,Webcam HD,Eletrônicos,3,180.0,540.0,Diana,Rio de Janeiro
920,2025-07-01,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,São Paulo
921,2026-02-11,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Curitiba
922,2025-12-11,Headset RGB,Eletrônicos,1,250.0,250.0,Eduardo,Porto Alegre
923,2026-01-10,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Belo Horizonte
924,2025-12-21,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,São Paulo
925,2025-11-14,Monitor 24pol,Eletrônicos,1,890.0,890.0,Ana,Belo Horizonte
926,2025-06-03,Webcam HD,Eletrônicos,2,180.0,360.0,Carlos,Porto Alegre
927,2026-01-23,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Rio de Janeiro
928,2025-09-26,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Carlos,Curitiba
929,2025-07-28,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,São Paulo
930,2025-10-20,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Carlos,Curitiba
931,2025-07-20,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Eduardo,Curitiba
932,2025-09-15,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,São Paulo
933,2026-01-03,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,Porto Alegre
934,2025-10-18,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Belo Horizonte
935,2025-12-21,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,São Paulo
936,2025-06-10,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Belo Horizonte
937,2025-02-15,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Porto Alegre
938,2025-03-17,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Curitiba
939,2025-03-01,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Curitiba
940,2025-04-08,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,Belo Horizonte
941,2025-10-05,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,São Paulo
942,2025-12-21,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Rio de Janeiro
943,2025-07-13,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Rio de Janeiro
944,2025-07-02,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Belo Horizonte
945,2025-11-20,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,Porto Alegre
946,2025-08-29,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Rio de Janeiro
947,2025-04-01,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,Belo Horizonte
948,2025-11-20,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,São Paulo
949,2025-10-15,Headset RGB,Eletrônicos,2,250.0,500.0,Carlos,Belo Horizonte
950,2025-06-21,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Rio de Janeiro
951,2025-02-11,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Belo Horizonte
952,2025-05-11,Headset RGB,Eletrônicos,3,250.0,750.0,Bruno,Rio de Janeiro
953,2025-12-09,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Eduardo,São Paulo
954,2025-05-05,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,Porto Alegre
955,2026-01-04,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Rio de Janeiro
956,2026-01-12,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,São Paulo
957,2025-03-16,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Carlos,Belo Horizonte
958,2025-07-03,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Carlos,Belo Horizonte
959,2025-07-01,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Belo Horizonte
960,2026-01-08,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,São Paulo
961,2025-02-19,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,São Paulo
962,2025-05-14,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Belo Horizonte
963,2025-07-26,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Belo Horizonte
964,2026-01-20,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,São Paulo
965,2025-03-13,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Curitiba
966,2026-01-22,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,São Paulo
967,2025-05-24,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,Belo Horizonte
968,2025-11-28,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Carlos,Porto Alegre
969,2025-09-26,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Belo Horizonte
970,2025-09-06,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Rio de Janeiro
971,2025-04-17,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Belo Horizonte
972,2025-08-04,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Belo Horizonte
973,2025-04-16,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Rio de Janeiro
974,2025-05-20,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Porto Alegre
975,2025-09-26,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Porto Alegre
976,2025-08-10,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Rio de Janeiro
977,2025-04-03,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Bruno,Curitiba
978,2025-06-24,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Rio de Janeiro
979,2025-08-14,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,Porto Alegre
980,2025-05-03,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Belo Horizonte
981,2026-01-27,Monitor 24pol,Eletrônicos,1,890.0,890.0,Ana,São Paulo
982,2025-07-08,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Belo Horizonte
983,2025-06-28,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,São Paulo
984,2025-09-25,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Carlos,São Paulo
985,2026-01-25,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Diana,Belo Horizonte
986,2025-04-15,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Rio de Janeiro
987,2025-11-21,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Porto Alegre
988,2025-04-08,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,São Paulo
989,2025-12-24,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Bruno,Porto Alegre
990,2025-08-12,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Belo Horizonte
991,2026-01-10,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Curitiba
992,2025-07-16,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Belo Horizonte
993,2025-12-24,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Eduardo,Belo Horizonte
994,2025-10-27,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Rio de Janeiro
995,2025-06-22,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Rio de Janeiro
996,2025-09-26,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Ana,Rio de Janeiro
997,2025-03-26,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,São Paulo
998,2025-05-16,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Curitiba
999,2025-10-23,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Curitiba
1000,2025-09-12,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,São Paulo
1001,2025-11-27,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Rio de Janeiro
1002,2025-05-08,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Bruno,Curitiba
1003,2026-01-15,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Rio de Janeiro
1004,2025-04-08,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,Belo Horizonte
1005,2025-10-29,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Curitiba
1006,2025-09-21,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Eduardo,Porto Alegre
1007,2025-09-08,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Carlos,Rio de Janeiro
1008,2025-12-31,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,São Paulo
1009,2025-09-06,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Bruno,São Paulo
1010,2025-04-11,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Porto Alegre
1011,2025-03-01,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,Rio de Janeiro
1012,2025-09-04,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Carlos,Porto Alegre
1013,2025-04-11,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Belo Horizonte
1014,2026-01-03,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Porto Alegre
1015,2025-04-19,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Eduardo,Rio de Janeiro
1016,2025-10-05,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Curitiba
1017,2026-01-10,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,São Paulo
1018,2025-03-08,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Belo Horizonte
1019,2026-01-08,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Curitiba
1020,2025-08-20,Webcam HD,Eletrônicos,1,180.0,180.0,Carlos,Porto Alegre
1021,2025-06-17,Webcam HD,Eletrônicos,2,180.0,360.0,Ana,São Paulo
1022,2025-08-22,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,Rio de Janeiro
1023,2025-10-16,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Rio de Janeiro
1024,2026-01-10,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Rio de Janeiro
1025,2025-07-30,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Curitiba
1026,2026-01-21,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Curitiba
1027,2025-10-30,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,São Paulo
1028,2025-10-16,Headset RGB,Eletrônicos,2,250.0,500.0,Bruno,Rio de Janeiro
1029,2025-05-01,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,Curitiba
1030,2025-02-18,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Belo Horizonte
1031,2025-02-25,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,São Paulo
1032,2025-12-06,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Rio de Janeiro
1033,2025-05-31,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Curitiba
1034,2025-06-02,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Curitiba
1035,2025-06-06,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Curitiba
1036,2025-06-01,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,São Paulo
1037,2025-04-12,Headset RGB,Eletrônicos,2,250.0,500.0,Bruno,São Paulo
1038,2026-02-09,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,São Paulo
1039,2025-04-20,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Porto Alegre
1040,2026-02-04,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Carlos,São Paulo
1041,2025-06-12,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Belo Horizonte
1042,2026-01-13,Headset RGB,Eletrônicos,1,250.0,250.0,Ana,Belo Horizonte
1043,2025-08-28,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Belo Horizonte
1044,2025-12-15,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,Porto Alegre
1045,2025-03-30,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Bruno,Curitiba
1046,2025-07-21,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Rio de Janeiro
1047,2025-12-25,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,Rio de Janeiro
1048,2025-10-31,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,Belo Horizonte
1049,2025-02-12,Headset RGB,Eletrônicos,3,250.0,750.0,Bruno,Curitiba
1050,2025-08-07,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Belo Horizonte
1051,2025-08-29,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Belo Horizonte
1052,2025-05-02,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,Curitiba
1053,2025-10-05,Monitor 24pol,Eletrônicos,1,890.0,890.0,Ana,Curitiba
1054,2025-02-24,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,São Paulo
1055,2025-06-14,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Porto Alegre
1056,2025-08-12,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Porto Alegre
1057,2025-05-05,Webcam HD,Eletrônicos,2,180.0,360.0,Diana,Rio de Janeiro
1058,2025-02-12,Webcam HD,Eletrônicos,2,180.0,360.0,Ana,Rio de Janeiro
1059,2025-10-12,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Porto Alegre
1060,2025-10-16,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,Rio de Janeiro
1061,2025-11-18,Headset RGB,Eletrônicos,1,250.0,250.0,Eduardo,Rio de Janeiro
1062,2026-02-03,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Rio de Janeiro
1063,2025-12-27,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Bruno,Porto Alegre
1064,2025-10-23,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Porto Alegre
1065,2025-10-31,Webcam HD,Eletrônicos,1,180.0,180.0,Carlos,Belo Horizonte
1066,2025-08-04,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,Rio de Janeiro
1067,2025-03-22,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Porto Alegre
1068,2025-09-13,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,São Paulo
1069,2025-02-14,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Porto Alegre
1070,2025-04-27,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,Rio de Janeiro
1071,2025-04-21,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Bruno,Rio de Janeiro
1072,2025-02-28,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Curitiba
1073,2025-05-28,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Belo Horizonte
1074,2025-10-13,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Rio de Janeiro
1075,2025-11-01,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Porto Alegre
1076,2025-11-08,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Porto Alegre
1077,2025-05-22,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Ana,Rio de Janeiro
1078,2025-12-06,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Porto Alegre
1079,2025-12-05,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Bruno,Rio de Janeiro
1080,2026-01-08,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Curitiba
1081,2025-09-11,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Curitiba
1082,2025-04-10,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,São Paulo
1083,2025-11-18,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,São Paulo
1084,2025-05-16,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Curitiba
1085,2025-12-04,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Curitiba
1086,2025-03-30,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Porto Alegre
1087,2025-04-08,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,São Paulo
1088,2025-03-22,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Bruno,Rio de Janeiro
1089,2025-10-01,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Rio de Janeiro
1090,2026-02-01,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Porto Alegre
1091,2025-07-14,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Ana,Curitiba
1092,2025-05-03,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Curitiba
1093,2025-06-15,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Curitiba
1094,2025-09-13,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,Rio de Janeiro
1095,2025-03-25,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Eduardo,Belo Horizonte
1096,2025-09-26,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Bruno,São Paulo
1097,2025-09-17,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Belo Horizonte
1098,2025-08-08,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,Belo Horizonte
1099,2025-10-07,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Bruno,Rio de Janeiro
1100,2025-05-31,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Curitiba
1101,2025-05-21,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,Porto Alegre
1102,2025-10-05,Headset RGB,Eletrônicos,2,250.0,500.0,Bruno,Belo Horizonte
1103,2025-07-22,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,Curitiba
1104,2025-05-30,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Rio de Janeiro
1105,2025-08-20,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,São Paulo
1106,2025-10-14,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Porto Alegre
1107,2025-08-17,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Curitiba
1108,2025-10-23,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Eduardo,Curitiba
1109,2025-07-02,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,São Paulo
1110,2025-10-05,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Porto Alegre
1111,2026-02-11,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,Curitiba
1112,2025-04-03,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Rio de Janeiro
1113,2025-12-20,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Porto Alegre
1114,2025-12-13,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Diana,Curitiba
1115,2025-02-22,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Porto Alegre
1116,2025-04-04,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,São Paulo
1117,2025-04-23,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Porto Alegre
1118,2025-03-09,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Rio de Janeiro
1119,2025-03-19,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,São Paulo
1120,2025-04-29,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Porto Alegre
1121,2025-10-10,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Carlos,Porto Alegre
1122,2025-12-21,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,Curitiba
1123,2025-10-29,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Porto Alegre
1124,2025-09-27,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Carlos,Rio de Janeiro
1125,2025-06-19,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Eduardo,Porto Alegre
1126,2026-01-03,Headset RGB,Eletrônicos,3,250.0,750.0,Carlos,Rio de Janeiro
1127,2025-07-17,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Eduardo,Rio de Janeiro
